Unnamed: 0,id,key_skills,name,accept_temporary,specializations_count,specializations_id,specializations_name,specializations_profarea_id,specializations_profarea_name,experience_id,experience_name,schedule_id,schedule_name,employment_id,employment_name,area_id,area_name,working_days_count,working_days_id,working_days_name,working_time_intervals_count,working_time_intervals_id,working_time_intervals_name,working_time_modes_count,working_time_modes_id,working_time_modes_name,salary_from,salary_to,currency,gross
14958,39300967,"[{'name': 'Android SDK'}, {'name': 'Java'}, {'name': 'Android'}, {'name': 'SQLite'}, {'name': 'Java SE'}]",Senior Android разработчик (Kotlin),False,2,"[1221, 1161]","['Программирование, Разработка', 'Мультимедиа']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],,230000.0,RUR,True
18942,39719932,[],Инженер по информационной безопасности,False,6,"[1110, 1270, 1273, 182, 189, 8356]","['Компьютерная безопасность', 'Сетевые технологии', 'Системный администратор', 'Инженер', 'Интернет', 'Экономическая и информационная безопасность']","[8, 1]","['Безопасность', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,88,Казань,0,[],[],0,[],[],0,[],[],33000.0,33000.0,RUR,False
3436,30394463,"[{'name': 'Информационная безопасность'}, {'name': 'Информационные технологии'}, {'name': 'Администрирование серверов Windows'}, {'name': 'Active Directory'}, {'name': 'Администрирование серверов Linux'}, {'name': 'Настройка DNS'}, {'name': 'DHCP'}, {'name': 'Настройка серверов'}]",Системный инженер (направление прикладных систем),False,5,"[25381, 25386, 1270, 1273, 182]","['Сервисный инженер', 'Инсталляция и настройка оборудования', 'Сетевые технологии', 'Системный администратор', 'Инженер']","[25, 1]","['Инсталляция и сервис', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,3,Екатеринбург,0,[],[],0,[],[],0,[],[],40000.0,,RUR,False
23320,39637092,"[{'name': 'Стрессоустойчивость'}, {'name': 'Деловое общение'}, {'name': 'Грамотность'}, {'name': 'Пользователь ПК'}, {'name': 'Работа в команде'}, {'name': 'Деловая переписка'}, {'name': 'Поиск информации в интернет'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Инициативность'}, {'name': 'Internet Marketing'}, {'name': 'SEO'}, {'name': 'SMM'}, {'name': 'Маркетинговый анализ'}, {'name': 'Веб-аналитика'}, {'name': 'Интернет маркетинг'}, {'name': 'Организаторские навыки'}, {'name': 'Интернет-реклама'}, {'name': 'Системное мышление'}, {'name': 'Планирование маркетинговых кампаний'}, {'name': 'Яндекс.Метрика'}, {'name': 'Яндекс.Директ'}, {'name': 'Google Analytics'}, {'name': 'Контекстная реклама'}, {'name': 'Ориентация на результат'}]",Руководитель отдела маркетинга и PR,False,6,"[3318, 398, 3230, 38, 390, 1137]","['Управление маркетингом', 'Исследования рынка', 'Продвижение, Специальные мероприятия', 'PR, Маркетинговые коммуникации', 'Интернет-маркетинг', 'Маркетинг']","[1, 3]","['Маркетинг, реклама, PR', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,77,Рязань,0,[],[],0,[],[],0,[],[],70000.0,100000.0,RUR,False
15244,39407346,"[{'name': 'Hibernate ORM'}, {'name': 'Spring Framework'}, {'name': 'Apache Maven'}, {'name': 'Java'}, {'name': 'PostgreSQL'}]",Middle Java Developer,False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,73,Петрозаводск,0,[],[],0,[],[],0,[],[],150000.0,,RUR,False
19934,39489093,"[{'name': 'Навыки продаж'}, {'name': 'Прямые продажи'}, {'name': 'Развитие продаж'}, {'name': 'теплые продажи'}, {'name': 'работа с действующей базой'}, {'name': 'Пользователь ПК'}, {'name': 'Работа с людьми'}, {'name': 'Умение работать в коллективе'}, {'name': 'Телефонные переговоры'}, {'name': 'Телемаркетинг'}, {'name': 'Управление отношениями с клиентами'}, {'name': 'Ориентация на клиента'}, {'name': 'телефонные продажи'}]",Специалист отдела телемаркетинга и продаж,True,6,"[1172, 1225, 1295, 17269, 17538, 15389]","['Начальный уровень, Мало опыта', 'Продажи', 'Телекоммуникации', 'Телекоммуникации, Сетевые решения', 'Продажи по телефону, Телемаркетинг', 'Продажи']","[1, 17, 15]","['Начало карьеры, студенты', 'Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,part,Частичная занятость,2,Санкт-Петербург,1,['only_saturday_and_sunday'],['Работа только по\xa0сб\xa0и\xa0вс'],1,['from_four_to_six_hours_in_a_day'],['Можно работать сменами по\xa04–6 часов в\xa0день'],1,['start_after_sixteen'],['Можно начинать работать после 16:00'],35000.0,,RUR,False
6276,39941348,[],Монтажник связи/Разнорабочий/Слаботочники/СКС,True,3,"[1172, 1295, 20287]","['Начальный уровень, Мало опыта', 'Телекоммуникации', 'Строительство']","[1, 20]","['Строительство, недвижимость', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,237,Сочи,0,[],[],0,[],[],0,[],[],30000.0,40000.0,RUR,False
21294,39083538,[{'name': 'JavaScript'}],Инженер по автоматизации тестирования ПО,False,2,"[182, 1117]","['Инженер', 'Тестирование']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],90000.0,,RUR,False
6634,37370876,"[{'name': 'Коммуникабельность'}, {'name': 'активность'}, {'name': 'приятная речь'}, {'name': 'Клиентоориентированность'}, {'name': 'Ведение переговоров'}, {'name': 'Активные продажи'}, {'name': 'Сопровождение клиентов'}, {'name': 'Работа в команде'}, {'name': 'Грамотная речь'}, {'name': 'Пользователь ПК'}, {'name': 'Телефонные переговоры'}]",Менеджер интернет-магазина,False,6,"[17302, 17231, 17538, 1225, 1359, 125]","['FMCG, Товары народного потребления', 'Продукты питания', 'Продажи по телефону, Телемаркетинг', 'Продажи', 'Электронная коммерция', 'Internet, E-Commerce']","[17, 12, 1]","['Консультирование', 'Продажи', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,104,Челябинск,0,[],[],0,[],[],0,[],[],30000.0,,RUR,True
23917,38218822,[],Специалист технической поддержки Help Desk,True,6,"[1172, 1273, 182, 1211, 1744, 4278]","['Начальный уровень, Мало опыта', 'Системный администратор', 'Инженер', 'Поддержка, Helpdesk', 'Другое', 'Сотрудник call-центра']","[1, 4]","['Административный персонал', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,26,Воронеж,0,[],[],0,[],[],0,[],[],24000.0,28000.0,RUR,False
32275,39459789,"[{'name': 'Холодные продажи'}, {'name': 'работа с VIP клиентами'}, {'name': 'Телефонные переговоры'}, {'name': 'Грамотная речь'}, {'name': 'Обучение и развитие'}]",Оператор call-центра,False,5,"[1172, 1225, 1295, 4278, 17538]","['Начальный уровень, Мало опыта', 'Продажи', 'Телекоммуникации', 'Сотрудник call-центра', 'Продажи по телефону, Телемаркетинг']","[1, 4, 17]","['Продажи', 'Административный персонал', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,part,Частичная занятость,1919,Донской,0,[],[],1,['from_four_to_six_hours_in_a_day'],['Можно работать сменами по\xa04–6 часов в\xa0день'],1,['start_after_sixteen'],['Можно начинать работать после 16:00'],15000.0,50000.0,RUR,True
17148,38830928,"[{'name': 'Холодные звонки'}, {'name': 'B2B Продажи'}, {'name': 'Поиск и привлечение клиентов'}]",Менеджер по продажам услуг (г. Набережные Челны),False,5,"[1593, 15389, 17333, 1225, 1295]","['Информационные технологии, Интернет, Мультимедиа', 'Продажи', 'Услуги для бизнеса', 'Продажи', 'Телекоммуникации']","[17, 1, 15]","['Информационные технологии, интернет, телеком', 'Продажи', 'Начало карьеры, студенты']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1641,Набережные Челны,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
9588,39878332,"[{'name': 'PHP7'}, {'name': 'Yii2'}, {'name': 'ООП'}, {'name': 'MVC'}, {'name': 'MySQL'}, {'name': 'MongoDB'}, {'name': 'Elasticsarch'}, {'name': 'Git'}, {'name': 'Node.js'}]",Back-end PHP разработчик (middle),False,5,"[1221, 1359, 19, 189, 1474]","['Программирование, Разработка', 'Электронная коммерция', 'Web инженер', 'Интернет', 'Стартапы']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],,160000.0,RUR,False
15828,39771090,"[{'name': 'Интернет-реклама'}, {'name': 'Реклама'}, {'name': 'Планирование рекламных кампаний'}, {'name': 'Интернет маркетинг'}, {'name': 'B2B маркетинг'}, {'name': 'Internet Marketing'}]",Интернет-маркетолог,False,5,"[3318, 38, 390, 1400, 1137]","['Управление маркетингом', 'PR, Маркетинговые коммуникации', 'Интернет-маркетинг', 'Оптимизация сайта (SEO)', 'Маркетинг']","[1, 3]","['Маркетинг, реклама, PR', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,35,Иркутск,0,[],[],0,[],[],0,[],[],70000.0,,RUR,False
18683,38488071,"[{'name': 'CSS3'}, {'name': 'jQuery'}, {'name': 'JavaScript'}, {'name': 'Sass'}, {'name': 'HTML5'}]",Middle 1С-Битрикс разработчик (front+интеграция+back),False,5,"[1221, 1400, 1536, 19, 110]","['Программирование, Разработка', 'Оптимизация сайта (SEO)', 'CRM системы', 'Web инженер', 'Web мастер']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],120000.0,150000.0,RUR,False
10887,38289257,"[{'name': 'Системы видеонаблюдения'}, {'name': 'Договорная работа'}, {'name': 'Работа с поставщиками'}, {'name': 'Монтаж инженерных систем'}, {'name': '1С: Документооборот'}]",Менеджер по системам видеонаблюдения и СКУД,False,6,"[1203, 1270, 1295, 8461, 26414, 17358]","['Передача данных и доступ в интернет', 'Сетевые технологии', 'Телекоммуникации', 'Системы видеонаблюдения', 'Электроника, фото, видео', 'Электроника, фото, видео']","[8, 1, 26, 17]","['Безопасность', 'Продажи', 'Закупки', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,11,Барнаул,0,[],[],0,[],[],0,[],[],33000.0,43000.0,RUR,False
14375,39804499,[],"Senior NodeJS разработчик (React, Vue), Москва",False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",moreThan6,Более 6 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],,300000.0,RUR,True
33244,39439934,[],Инженер по информационным технологиям / системный администратор ОИТ,False,2,"[1273, 182]","['Системный администратор', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,shift,Сменный график,full,Полная занятость,1444,Геленджик,0,[],[],0,[],[],0,[],[],25000.0,,RUR,True
13283,39826236,"[{'name': 'Контекстная реклама'}, {'name': 'Яндекс.Директ'}, {'name': 'Интернет-реклама'}, {'name': 'Google AdWords'}, {'name': 'Internet Marketing'}, {'name': 'Интернет маркетинг'}, {'name': 'Грамотная речь'}]",Интернет-маркетолог,False,1,[1137],['Маркетинг'],[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,23,Владимир,0,[],[],0,[],[],0,[],[],30000.0,45000.0,RUR,False
28830,39317080,"[{'name': '1С программирование'}, {'name': 'Сопровождение клиентов'}, {'name': '1С: Предприятие 8'}, {'name': 'CSS'}, {'name': 'HTML'}]",Программист 1С,False,2,"[1221, 182]","['Программирование, Разработка', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,3,Екатеринбург,0,[],[],0,[],[],0,[],[],,35000.0,RUR,False
17140,37993271,"[{'name': 'Git'}, {'name': 'Linux'}, {'name': 'ООП'}, {'name': 'MS Office'}, {'name': 'Пользователь ПК'}, {'name': 'PHP'}]",Middle PHP разработчик,False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],70000.0,,RUR,False
26918,38700475,"[{'name': '1С программирование'}, {'name': '1С: Предприятие 8'}, {'name': 'Системное мышление'}, {'name': 'ERP-системы на базе 1С'}, {'name': 'Бухгалтерская отчетность'}, {'name': 'Консультирование клиентов по телефону'}, {'name': '1С: Комплексная автоматизация'}, {'name': 'Разработка технических заданий'}, {'name': 'Разработка инструкций'}]",Консультант по внедрению 1С,False,6,"[1292, 1272, 1113, 150, 182, 1536]","['Информационные технологии', 'Системная интеграция', 'Консалтинг, Аутсорсинг', 'Системы управления предприятием (ERP)', 'Инженер', 'CRM системы']","[1, 12]","['Консультирование', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,flexible,Гибкий график,full,Полная занятость,2,Санкт-Петербург,0,[],[],0,[],[],0,[],[],90000.0,,RUR,False
24310,38192068,"[{'name': 'BPMN'}, {'name': 'Java'}, {'name': 'PostgreSQL'}, {'name': 'AngularJS'}, {'name': 'Linux'}, {'name': 'Spring Framework'}]",Java-разработчик Middle/Senior (Красноярск),False,3,"[1395, 1221, 182]","['Банковское ПО', 'Программирование, Разработка', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1240,Новокузнецк,0,[],[],0,[],[],0,[],[],80000.0,150000.0,RUR,False
12389,36679900,"[{'name': 'PostgreSQL'}, {'name': 'Redis'}, {'name': 'Golang'}, {'name': 'RabbitMQ'}, {'name': 'ElasticSearch'}, {'name': 'Cassandra'}, {'name': 'ClickHouse'}, {'name': 'SQL'}]",Go-разработчик (Middle),False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,2,Санкт-Петербург,0,[],[],0,[],[],0,[],[],135000.0,225000.0,RUR,True
1502,37886030,[],Менеджер по продажам IT проектов,False,1,[1225],['Продажи'],[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],60000.0,150000.0,RUR,False
10616,39171586,"[{'name': '1С программирование'}, {'name': '1С: Управление Торговлей'}, {'name': '1С: Торговля'}, {'name': '1С: Бухгалтерия'}, {'name': '1С: Зарплата и управление персоналом'}, {'name': 'Терминалы Сбора Данных'}, {'name': '1C: Зарплата и кадры'}, {'name': 'Базы данных'}]",Программист 1C,False,5,"[1221, 1272, 150, 182, 1536]","['Программирование, Разработка', 'Системная интеграция', 'Системы управления предприятием (ERP)', 'Инженер', 'CRM системы']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],120000.0,,RUR,False
27447,39556858,"[{'name': 'Pascal'}, {'name': 'Turbo Pascal'}, {'name': 'MS Dos'}, {'name': 'Инженерные системы'}, {'name': 'АСУ'}, {'name': 'АСУ ТП'}, {'name': 'программирование контроллеров'}, {'name': 'Техническая поддержка'}, {'name': 'Управление проектами'}, {'name': 'Ведение переговоров'}, {'name': 'Пользователь ПК'}, {'name': 'Телефонные переговоры'}, {'name': 'Деловое общение'}, {'name': 'Аналитическое мышление'}, {'name': 'пуко-наладочные работы'}, {'name': 'Проведение ремонтов'}, {'name': 'Умение читать электрические схемы'}, {'name': 'Монтаж инженерных систем'}, {'name': 'SAP исполнитель, заказчик'}, {'name': 'Работа с частотными преобразователями'}, {'name': 'SCAD'}, {'name': 'АСУТП'}, {'name': 'ПЛК'}, {'name': 'Siemens'}, {'name': 'Овен'}, {'name': 'Schneider Electric'}]",Руководитель проектов АСУ ТП / ведущий инженер АСУТП,False,6,"[1221, 1274, 1881, 17625, 12326, 1487]","['Программирование, Разработка', 'Системы автоматизированного проектирования', 'Инженер', 'Решения по автоматизации процессов', 'Управление проектами', 'Инженерные науки']","[1, 12, 14, 17, 18]","['Информационные технологии, интернет, телеком', 'Наука, образование', 'Консультирование', 'Производство, сельское хозяйство', 'Продажи']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,107,Чебоксары,0,[],[],0,[],[],0,[],[],70000.0,,RUR,False
2630,39577711,"[{'name': 'Руководство коллективом'}, {'name': 'работа с физическими лицами'}, {'name': 'Многозадачность'}, {'name': 'Пользователь ПК'}, {'name': 'Управление персоналом'}, {'name': 'Работа с большим объемом информации'}]",Руководитель отдела технической поддержки,False,6,"[1292, 1172, 182, 1211, 189, 6319]","['Информационные технологии', 'Начальный уровень, Мало опыта', 'Инженер', 'Поддержка, Helpdesk', 'Интернет', 'Управление персоналом']","[1, 12, 6]","['Управление персоналом, тренинги', 'Консультирование', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,99,Уфа,0,[],[],0,[],[],0,[],[],100000.0,,RUR,False
25778,39058888,[],Системный администратор,False,3,"[1270, 1273, 189]","['Сетевые технологии', 'Системный администратор', 'Интернет']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,24,Волгоград,0,[],[],0,[],[],0,[],[],30000.0,30000.0,RUR,False
25836,37748936,[],Старший программист 1С,False,6,"[1221, 1272, 150, 182, 1327, 1536]","['Программирование, Разработка', 'Системная интеграция', 'Системы управления предприятием (ERP)', 'Инженер', 'Управление проектами', 'CRM системы']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,112,Ярославль,0,[],[],0,[],[],0,[],[],75000.0,,RUR,True
4270,39467984,"[{'name': 'Телефонные переговоры'}, {'name': 'Пользователь ПК'}]",Менеджер по продажам,False,5,"[1172, 1246, 1232, 17333, 17112]","['Начальный уровень, Мало опыта', 'Развитие бизнеса', 'Продюсер', 'Услуги для бизнеса', 'Компьютерные программы']","[1, 17]","['Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,41,Калининград,0,[],[],0,[],[],0,[],[],35000.0,,RUR,True
3394,37846717,"[{'name': 'Java'}, {'name': 'Objective-C'}, {'name': 'Android'}, {'name': 'SQLite'}, {'name': 'Java SE'}]","Разработчик мобильных приложений (Android, IOS)",False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,78,Самара,0,[],[],0,[],[],0,[],[],50000.0,150000.0,RUR,False
24518,37921849,"[{'name': 'MS PowerPoint'}, {'name': 'MS Outlook'}, {'name': 'MS Visio'}, {'name': 'Грамотная речь'}, {'name': 'Клиентоориентированность'}]",Специалист технической поддержки 2 линии.,False,4,"[1172, 1211, 1295, 189]","['Начальный уровень, Мало опыта', 'Поддержка, Helpdesk', 'Телекоммуникации', 'Интернет']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
2173,35403573,"[{'name': 'АСУ ТП'}, {'name': 'КИПиА'}]",Инженер-проектировщик АСУ ТП,False,5,"[1221, 150, 182, 1274, 1881]","['Программирование, Разработка', 'Системы управления предприятием (ERP)', 'Инженер', 'Системы автоматизированного проектирования', 'Инженер']","[1, 18]","['Производство, сельское хозяйство', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,88,Казань,0,[],[],0,[],[],0,[],[],50000.0,75000.0,RUR,False
17104,39284128,"[{'name': 'Охрана объекта'}, {'name': 'Пожарная безопасность'}, {'name': 'Системы видеонаблюдения'}, {'name': 'Системы охранно-тревожной сигнализации'}, {'name': 'Технические системы и средства безопасности'}, {'name': 'Техническое обслуживание'}, {'name': 'Монтаж инженерных систем'}, {'name': 'Контроль исправности оборудования'}]",Техник по обслуживанию слаботочных систем (ОПС),False,2,"[1270, 182]","['Сетевые технологии', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,72,Пермь,0,[],[],0,[],[],0,[],[],40000.0,,RUR,False
12237,39258001,[],Коммерческий директор (продажа ПО),False,4,"[994, 9226, 1225, 1246]","['Информационные технологии, Интернет, Мультимедиа', 'Продажи', 'Продажи', 'Развитие бизнеса']","[9, 1]","['Высший менеджмент', 'Информационные технологии, интернет, телеком']",moreThan6,Более 6 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],400000.0,,RUR,True
8931,38098245,"[{'name': 'Обработка изображений'}, {'name': 'Mac Os'}, {'name': 'MS Visual Studio'}, {'name': 'Qt'}, {'name': 'C++'}, {'name': 'C#'}, {'name': 'Python'}]",Программист С++,False,2,"[1221, 1162]","['Программирование, Разработка', 'Дизайн, графика, живопись']","[1, 11]","['Искусство, развлечения, масс-медиа', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,72,Пермь,0,[],[],0,[],[],0,[],[],40000.0,90000.0,RUR,False
5125,38841813,"[{'name': 'Atlassian Jira'}, {'name': 'UML'}, {'name': 'BPMN'}, {'name': 'Управление проектами'}, {'name': 'Бизнес-анализ'}]",Системный аналитик,False,3,"[1221, 1272, 1296]","['Программирование, Разработка', 'Системная интеграция', 'Технический писатель']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],,120000.0,RUR,False
15644,39533693,"[{'name': 'Windows 7'}, {'name': 'Windows Xp'}, {'name': 'Windows Os'}, {'name': 'MS PowerPoint'}, {'name': 'MS Publisher'}]",Старший специалист поддержки пользователей и сопровождения платежных систем,False,3,"[1395, 1273, 1211]","['Банковское ПО', 'Системный администратор', 'Поддержка, Helpdesk']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1354,Давлеканово,0,[],[],0,[],[],0,[],[],,27500.0,RUR,True
7890,39460184,"[{'name': 'Холодные продажи'}, {'name': 'работа с VIP клиентами'}, {'name': 'Телефонные переговоры'}, {'name': 'Грамотная речь'}, {'name': 'Обучение и развитие'}]",Оператор call-центра,False,4,"[1172, 1225, 15389, 17538]","['Начальный уровень, Мало опыта', 'Продажи', 'Продажи', 'Продажи по телефону, Телемаркетинг']","[1, 17, 15]","['Продажи', 'Начало карьеры, студенты', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,part,Частичная занятость,1483,Буденновск,0,[],[],1,['from_four_to_six_hours_in_a_day'],['Можно работать сменами по\xa04–6 часов в\xa0день'],1,['start_after_sixteen'],['Можно начинать работать после 16:00'],15000.0,50000.0,RUR,True
24367,38543827,"[{'name': 'Пользователь ПК'}, {'name': 'Работа с базами данных'}, {'name': 'Клиентоориентированность'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Электронный документооборот'}]",Сервис-координатор,False,6,"[4429, 25383, 1211, 15308, 15388, 21136]","['Делопроизводство', 'Менеджер по сервису - сетевые и телекоммуникационные технологии', 'Поддержка, Helpdesk', 'Транспорт, Логистика', 'Административный персонал', 'Логистика']","[1, 4, 15, 21, 25]","['Информационные технологии, интернет, телеком', 'Начало карьеры, студенты', 'Административный персонал', 'Транспорт, логистика', 'Инсталляция и сервис']",noExperience,Нет опыта,shift,Сменный график,full,Полная занятость,68,Омск,0,[],[],0,[],[],0,[],[],25000.0,25000.0,RUR,False
24468,39609829,"[{'name': 'Информационные технологии'}, {'name': 'Коммуникабельность'}, {'name': 'Active Directory'}, {'name': 'Техническая поддержка'}]",Специалист технической поддержки (первая линия),False,1,[1211],"['Поддержка, Helpdesk']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,3,Екатеринбург,0,[],[],0,[],[],0,[],[],35000.0,,RUR,False
15,37691975,"[{'name': 'Linux'}, {'name': 'Системный подход'}, {'name': 'Видеоконфенецсвязь'}, {'name': 'Проведение тестирований'}, {'name': 'Ведение переговоров'}, {'name': 'Программа и методика испытаний для оборудования ВКС'}, {'name': 'Техническая экспертиза'}, {'name': 'SIP'}, {'name': 'Cisco'}, {'name': 'Polycom'}]",Технический pre-sale менеджер ВКС,False,5,"[1221, 1117, 1246, 1295, 125]","['Программирование, Разработка', 'Тестирование', 'Развитие бизнеса', 'Телекоммуникации', 'Аналитик']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,2,Санкт-Петербург,0,[],[],0,[],[],0,[],[],70000.0,100000.0,RUR,False
4258,37525942,"[{'name': '1С программирование'}, {'name': 'Agile Project Management'}, {'name': '1С: Предприятие 8'}, {'name': '1С: Управление Торговлей'}, {'name': '1С: Зарплата и управление персоналом'}, {'name': '1С: Бухгалтерия'}, {'name': '1С: Торговля'}, {'name': 'ERP-системы на базе 1С'}, {'name': '1С: Комплексная автоматизация'}, {'name': 'Обновление конфигурации 1С'}, {'name': 'Автоматизация'}, {'name': 'Постановка задач разработчикам'}, {'name': 'Базы данных'}, {'name': '1С: Производство'}, {'name': '1С: Документооборот'}, {'name': '1C: Бухгалтерия'}, {'name': 'Разработка ПО'}, {'name': 'Многозадачность'}, {'name': '1С: Управление предприятием'}, {'name': '1С: Предприятие'}, {'name': 'Точность и внимательность к деталям'}]",Программист 1C,False,6,"[1221, 1272, 1273, 150, 182, 1536]","['Программирование, Разработка', 'Системная интеграция', 'Системный администратор', 'Системы управления предприятием (ERP)', 'Инженер', 'CRM системы']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,11,Барнаул,0,[],[],0,[],[],0,[],[],,90000.0,RUR,False
27879,39550990,"[{'name': 'Активные продажи'}, {'name': 'B2C продажи'}, {'name': 'Пользователь ПК'}, {'name': 'Телефонные переговоры'}, {'name': 'Деловая переписка'}, {'name': 'Навыки продаж'}, {'name': 'Грамотная речь'}, {'name': 'B2B Продажи'}, {'name': 'Работа с кассой'}, {'name': '1С: Розница'}, {'name': 'Консультирование'}, {'name': 'Клиентоориентированность'}, {'name': 'Поиск информации в интернет'}, {'name': 'Консультирование клиентов по телефону'}, {'name': 'Работа в команде'}]",Менеджер в Интернет-магазин мотоэкипировки,False,6,"[1225, 17242, 17324, 17520, 17538, 390]","['Продажи', 'Прямые продажи', 'Управление продажами', 'Продавец в магазине', 'Продажи по телефону, Телемаркетинг', 'Интернет-маркетинг']","[1, 3, 17]","['Маркетинг, реклама, PR', 'Продажи', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],20000.0,45000.0,RUR,False
